id,name,disruption_mean,confidence
mn0000676061,Henry Townsend,0.024952004002278774,0.7511
mn0000676071,Henry Whitter,0.4053829544156592,0.8809
mn0000676125,Marc Durand,0.24764728754057283,0.7447
mn0000676530,High on Fire,0.001424734662340674,0.749
mn0000676583,Henry Fonda,0.25418195628900425,0.7575
mn0000676645,Sharock,0.2502147423497365,0.7551
mn0000676650,Jordi Savall,0.4016680554278287,0.8759
mn0000676689,Carol Wincenc,0.25015345395916355,0.7466
mn0000676818,Darryl Worley,0.25399400747990075,0.7575
mn0000676871,Highwoods String Band,0.2555805408086923,0.7601
mn0000676885,The Danse Society,0.01765098236324452,0.7484
mn0000676937,Herb Pomeroy,2.3085799697766917e-5,0.503
mn0000676948,Herb Pilhofer,0.24843969900338195,0.7493
mn0000677023,Wolfgang Dauner,0.2521097302754304,0.7543
mn0000677086,Marc Moulin,0.2515773608917303,0.7546
mn0000677241,Lyfe Jennings,0.0024928135034454693,0.751
mn0000677254,Dave Burrell,0.0012901278523375244,0.748
mn0000677352,Dar Williams,-9.422198532777215e-4,0.6956
mn0000677366,High Contrast,0.40424606029256666,0.8754
mn0000677400,Mar Azul,0.24453871719295148,0.7419
mn0000677606,Herb Remington,0.24989825718780218,0.7496
mn0000677781,Wilson Pickett,-0.018885412848160185,0.9818
mn0000677842,Hellhammer,-0.0034563905255358407,0.7228
mn0000677857,Mannie Fresh,0.6289307963527322,0.9869
mn0000677991,John Scofield,-0.0012481375494079279,0.7964
mn0000677994,William Blake,0.252897035926765,0.7569
mn0000678009,Henry Mancini,0.1426771211018102,0.9989
mn0000678035,Henry Nelson,0.25254913777576954,0.7526
mn0000678077,Dave Chappelle,-0.013425988423435611,0.7565
mn0000678167,Das EFX,-0.0067290177896536085,0.8975
mn0000678260,Wolfstone,0.37166827303174516,0.9348
mn0000678335,Dave Tarras,0.24919520985495214,0.7507
mn0000678339,XTC,-0.002016882817430506,0.7285
mn0000678408,Herbie Mann,0.018975584852003922,0.9817
mn0000678415,Windir,0.2550247058500088,0.7547
mn0000678420,Gioachino Rossini,0.08180211339504577,0.8791
mn0000678422,Dave Tough,2.2200728314331964e-4,0.4951
mn0000678494,Xavier Cugat,0.7865021690593702,0.9997
mn0000678650,Winger,0.013735119885382894,0.8694
mn0000678736,Herman Lubinsky,0.39823239866738763,0.8707
mn0000678769,Darkthrone,0.32479931969419545,1
mn0000678802,Dark Angel,0.005093752739956889,0.9668
mn0000678950,Woody Allen,2.7823123364211015e-4,0.5008
mn0000679092,Pierre Schaeffer,-0.0052068617767223905,0.6082
mn0000679207,Antoni Wit,0.25175344060265303,0.7484
mn0000679219,Dave Alvin,-4.956758741420711e-4,0.7462
mn0000679370,Hillsong,-0.02283022639947291,0.6907
mn0000679544,Christophe Rousset,0.39564295515056536,0.8723
mn0000679703,Wookie,0.4047020797756851,0.8763
mn0000679768,Marcel Azzola,0.23717262223400123,0.7392
mn0000679897,Herbie Nichols,-0.006332541699322712,0.8189
mn0000680003,Woody Shaw,-0.020412013843910132,1
mn0000680065,Jeff Wayne,0.016246191162502147,0.7455
mn0000680191,"William ""Mickey"" Stevenson",0.2453595595778025,0.7493
mn0000680236,Joji Yuasa,0.24557835369907302,0.7426
mn0000680292,Wolfman Jack,0.25055930744754856,0.7532
mn0000680324,Kurt Schwitters,0.25341277737958556,0.7528
mn0000680374,Womack & Womack,0.6266428406201343,0.9859
mn0000680409,Hobart Smith,0.07092600787329238,0.7449
mn0000680476,Hole,-0.003791310075416416,0.9193
mn0000680513,Ed Shaughnessy,0.05622010490511585,0.751
mn0000680522,Yaz,0.0010908591899718516,0.7552
mn0000680566,Hociel Thomas,0.2494212463954733,0.7476
mn0000680701,András Schiff,0.49845036142899035,0.9375
mn0000681028,Renata Scotto,0.24532210245161354,0.7458
mn0000681154,Yeah Yeah Yeahs,0.003848130022956053,0.9271
mn0000681171,Highway 101,0.013450382756898542,0.7467
mn0000681232,Dave Alexander,0.027127892924415867,0.8763
mn0000681275,Yellow,0.245313968990187,0.7434
mn0000681340,Yellowman,0.018654375506280813,0.7844
mn0000681402,His Name Is Alive,-4.0311055038106227e-4,0.6582
mn0000681477,Woodie,0.2464112629976874,0.7532
mn0000681511,Arthur Rubinstein,0.4980239690094591,0.9368
mn0000681718,Xiu Xiu,0.0060334421295906975,0.9423
mn0000681956,Xscape,0.6669334835935794,0.9929
mn0000681964,Wreckx-N-Effect,0.24617544962346358,0.7468
mn0000682056,Xzibit,-0.004581218774271399,0.817
mn0000682390,Cecil Sharp,0.404784384239304,0.8782
mn0000682403,Dave Swarbrick,0.2537979373049664,0.7484
mn0000682493,Xymox,0.001923194151690068,0.8763
mn0000682523,Trummy Young,0.6665700639449204,0.9922
mn0000682814,Wiley,0.13484191585408523,0.9989
mn0000682955,Dave Clarke,0.6229042726197923,0.9832
mn0000683009,Holly & the Italians,0.5689936028127321,0.9677
mn0000683065,Wynn Stewart,0.6993742716603418,0.9962
mn0000683152,Robert Ward,-0.003409435620507863,0.7465
mn0000683169,Daniel Roth,0.24664665853898005,0.7465
mn0000683272,Bohdan Warchal,0.24302780736796223,0.7404
mn0000683409,Anton Rubinstein,0.22279315764131474,0.8771
mn0000683446,Kurt Weill,0.08882687341958714,1
mn0000683529,Günter Wand,0.2546185624734825,0.7503
mn0000683647,Frederic Rzewski,0.032887270336318865,0.7412
mn0000683658,Yabby You,0.4003332001022695,0.8742
mn0000683686,Willie Nile,-0.0017208473973066522,0.9671
mn0000683750,Yellow Magic Orchestra,-0.0065685902315564685,0.8893
mn0000683795,Yello,-0.0067150491909351955,0.9782
mn0000683864,David Zinman,0.33178345235624146,0.8732
mn0000683943,William Onyeabor,8.737072546872277e-6,0.5005
mn0000684240,Wreckless Eric,0.01716342929842507,0.9914
mn0000684253,Wynton Kelly,-0.018342640243646867,0.9082
mn0000684256,Xmal Deutschland,0.3963613599184835,0.8733
mn0000684437,Wild Strawberries,0.4022834248992812,0.8747
mn0000684566,X-Raided,0.24330205793418244,0.7431
mn0000684612,Yellowjackets,0.25600257794047443,0.7549
mn0000684627,Yank Rachell,-0.027095490265915703,0.6867
mn0000684638,Willie Mabon,0.03470596269360138,0.8745
mn0000684647,Charles Wuorinen,0.10988953910136719,0.7513
mn0000684755,Y Kant Tori Read,0.005721304670507652,0.7498
mn0000684830,Willie Mitchell,0.002885102870579185,0.74
mn0000684917,Wilf Carter,-8.399527537634287e-5,0.5047
mn0000684920,Dave Grusin,0.004097010517025682,0.7713
mn0000685031,Wilfrido Vargas,0.39986438844640315,0.8795
mn0000685058,Antonio Vivaldi,0.23547326642060276,0.9352
mn0000685090,Dave Fridmann,0.2503501199620162,0.7508
mn0000685471,Yamantaka Eye,0.3993137339083837,0.8703
mn0000685502,Anthony Rooley,0.2543420579291391,0.758
mn0000685533,Alexander Schneider,0.25333618855703766,0.748
mn0000685535,Ned Rorem,0.026079929774752455,0.739
mn0000685647,Yes,-0.001275739873723256,0.6424
mn0000685751,Yma Sumac,0.16629185366797533,0.9841
mn0000685833,Willie Rosario,0.24661774090543795,0.7483
mn0000686329,Yamatsuka Eye,0.24655560830151468,0.7468
mn0000686359,Yellowcard,0.0010752017512490125,0.6931
mn0000686492,Harvey Shapiro,0.24655725916533336,0.7473
mn0000686560,Wynonna,1.6748601615651614e-5,0.5068
mn0000686577,Willie Colón,0.056761044963061,0.9266
mn0000686709,Will Geer,0.24736485549356174,0.7488
mn0000686758,X-Legged Sally,0.015340938075123262,0.9375
mn0000686852,Yolandita Monge,0.05753578845026695,0.875
mn0000686873,Willie Mae Ford Smith,-0.20094023228306485,0.8904
mn0000686897,Linda Ronstadt,-0.0026202696640831033,0.862
mn0000686922,Yandel,0.24781470955402254,0.7503
mn0000686948,Yolanda del Rio,0.24994564341140738,0.7474
mn0000686957,Dave Kelly,0.24803242796914024,0.7488
mn0000687113,"Willie ""Loco"" Alexander",0.24924362028159056,0.7472
mn0000687253,David Gregory,0.2548158554998779,0.756
mn0000687455,Dave Kusworth,0.002273444315823528,0.7553
mn0000687487,Yo La Tengo,0.008852338052056577,0.9945
mn0000687540,John Shirley-Quirk,0.255052570014256,0.7561
mn0000687561,Dave Matthews,0.01426709034794675,0.9955
mn0000687566,Iannis Xenakis,0.35073042108894165,1
mn0000687586,Dave McKenna,0.004408463263481799,0.8746
mn0000687933,Yanni,-0.0028740190758727927,0.6828
mn0000687935,"Willie ""The Lion"" Smith",-0.04872819323024997,0.8725
mn0000688130,Alexis Weissenberg,0.24724058579242666,0.7522
mn0000688197,Willie Smith,0.623678883748799,0.983
mn0000688311,Camille Saint-Saëns,0.059577540028470134,0.9357
mn0000688400,Willis Alan Ramsey,-8.166550440215595e-4,0.7491
mn0000688453,Pinchas Zukerman,0.49759158631962663,0.9334
mn0000688515,Dave Hollister,-0.0022446948993092085,0.6562
mn0000688804,Willie Bobo,0.021525573011463645,0.77
mn0000688888,Peter Schreier,0.2500944542593161,0.7541
mn0000688900,Young Buck,-0.0023171041460375253,0.7483
mn0000689091,John Simon,0.24638698197536985,0.7432
mn0000689367,Yngwie Malmsteen,0.0017230161852020748,0.6813
mn0000689381,Dave Rich,0.24797192262170015,0.7504
mn0000689606,Young Jeezy,-0.012956708406765308,0.9655
mn0000689768,The Young Fresh Fellows,0.002436556637550988,0.7378
mn0000689848,Stefan Németh,0.24664766542240904,0.7438
mn0000689898,Dave Navarro,0.0032940892254275096,0.8133
mn0000689908,Will Shade,0.569107581443973,0.9691
mn0000689965,Z.Z. Hill,-0.0070091095290265365,0.9391
mn0000690253,Zao,0.020930943037356535,0.6872
mn0000690254,ZZ Top,-0.0035510167622991393,0.8585
mn0000690255,Zabe i Babe,0.251815137246779,0.7517
mn0000690353,Jean Sibelius,0.08510101637248349,0.9654
mn0000690456,Youth of Today,0.045973390658431576,0.9514
mn0000690718,Yolanda Adams,0.0049374831682464934,0.7461
mn0000690837,Franz Welser-Möst,0.25073051024536813,0.7491
mn0000691043,Arnold Schoenberg,0.22803396190474987,1
mn0000691239,Franz Schubert,0.13469202521088278,0.9876
mn0000691266,Yuri Simonov,0.24221904816991113,0.7396
mn0000691371,Avenged Sevenfold,-0.003875693472257163,0.9389
mn0000691648,will.i.am,0.0036357130918398084,0.7408
mn0000691696,Zombie Nation,0.2503212961134031,0.752
mn0000691807,Stephen Sondheim,0.026191094155551292,0.8086
mn0000691965,You Am I,0.0033126889807475373,0.9361
mn0000692077,Robert Schumann,0.2846444871053264,0.9681
mn0000692100,Youssou N'Dour,0.001210087012027666,0.6865
mn0000692251,The Youngbloods,-9.386955374813802e-4,0.778
mn0000692307,Youth,0.2544909345588094,0.7562
mn0000692377,Zap Mama,0.005836079698871013,0.8709
mn0000693101,Yves Deruyter,0.2556665829145647,0.7567
mn0000693561,Couch Flambeau,0.24631284211605486,0.7468
mn0000694411,Zap Pow,0.24471094909485636,0.7433
mn0000694545,Max Steiner,0.7502708540322861,0.9992
mn0000694915,Zbigniew Karkowski,0.24379167558637932,0.7415
mn0000694967,Phil Spector,0.07949227883541973,1
mn0000695019,Zakir Hussain,0.045682082939525866,0.8796
mn0000695189,Yves Montand,0.5007790309288,0.9355
mn0000695614,The Deep Freeze Mice,0.25355957978651794,0.7604
mn0000695822,The Flower Travellin' Band,0.0043425737068262475,0.98
mn0000695964,Yuri Popoff,0.24115780267392467,0.7472
mn0000696015,Phoebe Snow,-0.0035049911645586304,0.9639
mn0000696046,Marky Mark,0.2466127730663496,0.746
mn0000696073,Zeke Morris,0.25124054937144485,0.7524
mn0000696150,Laurie Spiegel,0.6682895688413371,0.9936
mn0000696445,Jaz-O,0.24565668156901022,0.7451
mn0000696571,Zion Train,0.2475091370684929,0.7462
mn0000696668,Zero 7,0.002333774147890617,0.6771
mn0000697350,Ziggy Marley,-9.38762290551526e-4,0.7561
mn0000697600,Janos Starker,0.6640775301726903,0.9924
mn0000698014,Cinema Volta,0.255002181598033,0.7551
mn0000698346,Phillip Glass,0.6257752675008726,0.9855
mn0000699610,Georgia Anne Muldrow,-0.014082743601619424,0.9399
mn0000699659,American Horsepower,0.24906923255893398,0.7498
mn0000708613,Hoagy Carmichael,-0.011915069829597539,0.8322
mn0000710448,Katie Herzig,0.4002550137727295,0.8706
mn0000711954,The Black Angels,-8.429999490010305e-4,0.7468
mn0000712711,Bump J,0.25568418100029694,0.755
mn0000713380,Bill Maher,0.25949613376956604,0.7601
mn0000713432,Bernhard Brink,0.25321105702860186,0.7513
mn0000713445,Joan as Police Woman,-0.0017097930273681794,0.7521
mn0000714156,Vinnie Colaiuta,0.25221874114064735,0.7565
mn0000714320,Heatmakerz,0.24901744094674538,0.751
mn0000714361,"Jim ""Dandy"" Mangrum",0.25131643137148,0.7486
mn0000717195,Math and Physics Club,-0.003030734245442473,0.7569
mn0000717419,Flying Lotus,0.0076971189930175495,0.7854
mn0000718155,Danielson,9.522130895534292e-4,0.8125
mn0000718184,Ty Segall,0.0014975922330470657,0.7397
mn0000718610,Doe Maar,0.5758248792676219,0.9706
mn0000718859,Far East Family Band,0.0020602955390455445,0.7551
mn0000718907,The Nitty Gritty Dirt Band,0.001760589887000843,0.8885
mn0000719252,André Hazes,0.25591934403860633,0.7504
mn0000719985,Hamilton de Holanda,0.2454282058535966,0.7486
mn0000720531,Field Music,2.1016865202415477e-5,0.496
mn0000720741,Hannah Montana,0.5705696176826435,0.9719
mn0000720786,Pete Brown,0.3983599997153439,0.8715
mn0000721410,The Devil Wears Prada,-0.0025504529780977663,0.7552
mn0000721630,Zolar X,0.0016134550724167679,0.7471
mn0000721909,Wiz Khalifa,0.006937466155134336,0.7714
mn0000721998,Frequency,0.24986958034021436,0.7512
mn0000722048,Tom Gabel,-0.0014026320050951147,0.7524
mn0000722086,Ougenweide,0.24798948130010892,0.7508
mn0000722235,Luna Sea,0.025083527220774608,0.7476
mn0000722273,Vladimir Vysotsky,0.3999161288974871,0.8757
mn0000722424,Bill Lowe,0.25034547822233866,0.7479
mn0000722448,Born of Osiris,0.007369224761687376,0.8697
mn0000723412,Siouxsie Sioux,0.7853279638389128,0.9998
mn0000723616,Astrobrite,-0.0012575632127325507,0.7456
mn0000724167,The Flame,0.2530712127384072,0.7554
mn0000724562,Fee,-0.00321531139878495,0.7493
mn0000724598,Crystal Castles,0.003705979299083427,0.9373
mn0000724720,Donavon Frankenreiter,-0.002938869746907962,0.7472
mn0000724928,David Andrew Sitek,0.2427239350782497,0.7444
mn0000725101,Ton Steine Scherben,0.001294330610088726,0.7558
mn0000725155,Alcest,-3.209848385442651e-5,0.4964
mn0000725333,Yung Joc,0.005136981315703347,0.6935
mn0000725395,Fergie,-6.576031241690438e-5,0.5011
mn0000726363,The Saturday Knights,4.329307255088615e-4,0.757
mn0000727181,Capital Tragedy,0.2538058379998283,0.7522
mn0000727434,Karen Clark-Sheard,0.04127421107879864,0.7501
mn0000728132,Gaya,0.05528618871056512,0.9401
mn0000729491,Vince Trombetta,0.25292357103263935,0.7534
mn0000730425,Hector el Father,-2.64825914091266e-4,0.5063
mn0000730781,Skatelites & Friends,0.2480772260572637,0.7478
mn0000731370,Bryan-Michael Cox,0.25406958472317676,0.7574
mn0000731975,Giuseppe di Stefano,0.24875101786274528,0.7452
mn0000732673,Ed Banger Records,0.24801588125179203,0.7487
mn0000732792,Urban Tribe,0.5717528566626376,0.9686
mn0000732814,Melanie Daniels,0.2547019440737064,0.7583
mn0000732870,A Place to Bury Strangers,-8.161655201955562e-4,0.7474
mn0000732993,Bum Bar Bastards,0.3978837857518715,0.9673
mn0000733487,Jackie Mitoo,0.39989489407249285,0.8765
mn0000733717,Corinne Bailey Rae,0.0012610718596363236,0.7488
mn0000734199,Edgard Varèse,0.4129243690214154,1
mn0000734233,Johnny Moynihan,0.39749932447296427,0.872
mn0000735310,Bill Monroe & His Bluegrass Boys,0.3952052150304843,0.8721
mn0000735386,Holy Fuck,9.192987369897905e-4,0.7441
mn0000736318,All Time Low,-0.011831394003617244,0.8859
mn0000736354,A.F.I.,0.24335653264004126,0.7492
mn0000737510,The Modern Machines,0.002807150469650323,0.7502
mn0000737770,Donald Lawrence,0.010303358672425668,0.8782
mn0000737886,Enrique Iglesias,-0.005319919961090408,0.7412
mn0000737908,Donald Lambert,-0.010849237165301092,0.7486
mn0000737969,Gary Bartz,-0.0025470203523452455,0.8768
mn0000738015,Aris San,0.24816484641776226,0.755
mn0000738182,Gary Burton,0.02200205167315172,0.9279
mn0000738340,Grand Wizard Theodore,0.04685123574564115,0.6658
mn0000738360,Naked Ape,0.2516367146460246,0.7538
mn0000738369,Grandmaster Flash & the Furious Five,0.922709483343826,1
mn0000738402,Grandmaster Flash,0.4788916883712419,0.9969
mn0000738674,Donna Fargo,0.09149091116726422,0.7498
mn0000738833,Foul Play,0.25199874490327195,0.7514
mn0000738842,Erin McCarley,0.001965539847310635,0.7598
mn0000738855,Grant Green,-6.358043048994177e-5,0.502
mn0000738919,Cecil Gant,0.016375523381902207,0.8781
mn0000739015,Cecil McBee,0.03439784431151269,0.8729
mn0000739041,Fountains of Wayne,0.0010736484871446627,0.7158
mn0000739159,Rev. Donald Vails,0.25346230512338386,0.7483
mn0000739282,Grandmaster Melle Mel,0.7496175971997122,0.9991
mn0000739437,Enslaved,0.019246590393802884,0.9695
mn0000739702,Frozen Ghost,0.24195519714691377,0.7429
mn0000739739,Envy,0.031217533541136603,0.7551
mn0000739910,Grauzone,0.2505162779058346,0.7496
mn0000740076,Donnie Wahlberg,0.2487261944209189,0.7471
mn0000740131,Gary Jules,2.5035035170179056e-4,0.7452
mn0000740265,Gram Parsons & the Fallen Angels,0.25132010328561866,0.7516
mn0000740289,Epic Soundtracks,-9.056803700045087e-4,0.8753
mn0000740457,Beniamino Gigli,0.2545444735318351,0.7572
mn0000740499,Grand Puba,-0.012475367938636947,0.937
mn0000740576,Maria Callas,0.7007221773397486,0.9959
mn0000740587,Friend & Lover,0.2520430923446521,0.7516
mn0000740653,Frifot,0.39441670490993447,0.8689
mn0000740746,Foster & Lloyd,0.0015452311706043412,0.748
mn0000740833,Grant Lee Buffalo,0.002096093109105303,0.9408
mn0000740843,Frodus,0.009215013221703365,0.7535
mn0000740882,Fotheringay,0.30313168240796734,0.9388
mn0000741016,Emil Gilels,0.5013261067582057,0.9344
mn0000741019,Formula V,0.24804367195346824,0.747
mn0000741110,Grant-Lee Phillips,9.379138188507991e-4,0.8758
mn0000741177,Entombed,-0.00842214028245935,0.9871
mn0000741236,Four Tet,0.008531806472597181,0.9764
mn0000741247,Frost,0.4007854966659641,0.8751
mn0000741307,Ephat Mujuru,0.25014607958688906,0.7524
mn0000741325,Cedar Walton,0.007789154668358833,0.7804
mn0000741380,Donnie McClurkin,-8.029963633778433e-5,0.5063
mn0000741395,Bernd Glemser,0.2447939810229086,0.744
mn0000741431,Fu-Schnickens,0.008670694562088998,0.7439
mn0000741512,Enuff Z'nuff,5.22077035152353e-4,0.7478
mn0000741692,Alexander Robotnick,-0.009944191647705157,0.7508
mn0000741718,P.M. Dawn,0.0023282557013115128,0.7762
mn0000741731,Alexandre Pires,0.246309334057896,0.7469
mn0000741739,P.O.W.E.R.,0.2509059043983141,0.7499
mn0000741746,Sepultura,-0.017983213281047006,0.9999
mn0000741900,Synergy,0.24998828071407164,0.7498
mn0000741974,PFR,0.2519281681327191,0.7509
mn0000742011,Alfred Lion,0.503274775053794,0.9368
mn0000742030,All Girl Summer Fun Band,0.011594344777182583,0.8763
mn0000742116,Pan Sonic,0.026785818715471813,0.996
mn0000742166,Speedy West,0.6967937956663048,0.9957
mn0000742238,Rainer Kussmaul,0.5002097172705524,0.9355
mn0000742285,Franz Liszt,0.7142504223282761,1
mn0000742286,Pat Travers Band,0.39900529787361555,0.8747
mn0000742392,Agustín Lara,0.6260495870723995,0.9848
mn0000742673,Ali Akbar Khan,0.786574488093958,1
mn0000742682,Sékou Kouyaté,0.3962721865456854,0.8699
mn0000742828,Source Direct,0.5002829457443245,0.9337
mn0000742899,Stan Getz,-0.022441678341788594,0.9247
mn0000742980,Patra,0.2590982321967064,0.7577
mn0000742990,Tony Allen,-0.0020439454524210396,0.631
mn0000743344,Gertrude Lawrence,0.25067904149240916,0.7535
mn0000743485,Alice Russell,-0.002221036861738154,0.7423
mn0000743615,T-Bone Burnett,-0.0032245667235268716,0.9676
mn0000743623,Spacehog,8.634332123306158e-6,0.503
mn0000743709,Alien Ant Farm,0.04525668090212111,0.7472
mn0000743760,Alien Sex Fiend,-0.0012111348396248323,0.8817
mn0000743849,Spain,0.001729604648745945,0.7505
mn0000743878,Stan Freberg,0.6985212589757082,0.9966
mn0000743929,Stan Kenton,0.033585242055185295,0.9735
mn0000743966,Tantric,0.0016868972677736005,0.7485
mn0000743968,Patrice Rushen,0.024330154708120937,0.9887
mn0000744075,Toumani Diabaté,0.05149064272612362,0.6832
mn0000744232,T.S. Monk,-0.01554597630190003,0.7434
mn0000744265,Tony Joe White,0.007988549994941961,0.9676
mn0000744328,Spice 1,-0.00936833310479267,0.8563
mn0000744364,Allen Ginsberg,-0.005242592293666762,0.7309
mn0000744399,Pain Killer,0.40484210580929614,0.8775
mn0000744485,Papa John Creach,0.2489683769202732,0.7504
mn0000744498,Anne LeBaron,0.25124296454647144,0.7491
mn0000744548,Spike Jones,-0.013627036361668109,0.8487
mn0000744559,Spinderella,0.2503052270798934,0.7549
mn0000744796,Townes Van Zandt,-0.00319236354808702,0.8681
mn0000744881,Palace,0.39028642438370353,0.8701
mn0000744883,Tony de la Rosa,0.2537925600720531,0.7529
mn0000744901,Spazz,0.24694918160353832,0.7468
mn0000744990,Toy Love,0.6203297478898202,0.9841
mn0000745069,Pain Jerk,0.24930103419217314,0.7534
mn0000745071,Alison Krauss,0.00840974958219846,0.8112
mn0000745123,Piers Lane,0.25216312514239947,0.7528
mn0000745209,Sheek Louch,0.39780140019720667,0.8727
mn0000745214,American Lesion,0.005578017374020781,0.7531
mn0000745241,Status Quo,0.0022074397692491295,0.966
mn0000745287,Taraji P. Henson,0.2549137876680574,0.7522
mn0000745316,Stanley Clarke,-0.0024227967755073693,0.7389
mn0000745318,Pale Saints,0.011612322836913132,0.7897
mn0000745440,Taylor Deupree,0.25433807261035246,0.7549
mn0000745485,Ilhan Mimaroglu,0.39818313452248083,0.8769
mn0000745543,Pape Serigne Seck,0.2509084467322689,0.7512
mn0000745568,Seven Mary Three,-0.015075202398963197,0.8867
mn0000745584,Steel Pulse,-0.02986491491890689,0.9934
mn0000745617,Paul Bley,0.0159357620407886,0.9805
mn0000745687,Spiral Architect,0.2513545715183694,0.7528
mn0000745830,Mundell Lowe,0.24862785941029744,0.7474
mn0000745915,Paul Anka,-1.2091261664469362e-5,0.5039
mn0000745964,The Allman Brothers Band,0.025204422892528736,0.9998
mn0000746010,Spirit,-0.0017172594739076582,0.9669
mn0000746068,Steeleye Span,0.04426753812497098,0.9988
mn0000746079,Tragedy Khadafi,0.005295236993411223,0.7481
mn0000746182,Translator,0.0019835764303188005,0.886
mn0000746302,Train,0.0012832584602060855,0.725
mn0000746326,Tranquility Bass,0.398489460662448,0.8746
mn0000746387,Tracy Lawrence,-0.004456623350363558,0.9364
mn0000746407,Sister Nancy,0.39363592868825376,0.8709
mn0000746457,Alvin Youngblood Hart,-0.003068148150151525,0.7517
mn0000746477,Louis Lortie,0.05088969685444952,0.7574
mn0000746529,Tarot,0.25590493475602893,0.7517
mn0000746625,Zubin Mehta,0.24573371175746003,0.743
mn0000746638,René Leibowitz,0.49743838467705176,0.9373
mn0000746666,Sister Sledge,0.002878889208736461,0.6555
mn0000746697,Allison Moorer,-0.0036177654215393514,0.7572
mn0000746718,Tartit,-0.042129260532512536,0.7425
mn0000746731,Spiritualized,0.0028261197593753406,0.9354
mn0000746748,Aloha,0.2455657358222062,0.7447
mn0000746791,Six Finger Satellite,0.0013241828862561695,0.7438
mn0000746818,Tadashi Tajima,0.2504355132158363,0.7503
mn0000746915,Paul Carrack,0.001092708575346858,0.7512
mn0000746984,Steinski,0.004729054193658575,0.7207
mn0000747058,Trenchmouth,-0.0021401043989790224,0.7559
mn0000747202,Teddy Charles,0.002656387127887042,0.7561
mn0000747243,Trouble,-0.006601009444329586,0.9888
mn0000747298,Charles Mackerras,0.401577375190029,0.877
mn0000747445,Patti Smith,-0.0020099105853582915,0.7287
mn0000747491,Troy Taylor,0.2488230430097294,0.7503
mn0000747506,Patti Page,-0.014278064951371988,0.8748
mn0000747627,Patty Larkin,-9.576870034927649e-4,0.7573
mn0000747649,Patty Pravo,0.2472856833752209,0.7477
mn0000747734,Sheila Chandra,-0.0040911393678661956,0.809
mn0000747757,Split Enz,-3.8318352250096263e-4,0.5885
mn0000747761,Paul Gilbert,0.024937043536137,0.755
mn0000747820,Ten Wheel Drive,0.3984222735721056,0.8728
mn0000747984,Paul Chambers,0.03539803692507842,0.6416
mn0000748070,Ammoncontact,0.04460018336601568,0.75
mn0000748088,Bert Kaempfert,0.24343252337922452,0.7466
mn0000748121,Amina Claudine Myers,0.2503268074658006,0.7475
mn0000748220,Tav Falco's Panther Burns,0.5716708645809734,0.9685
mn0000748222,Siouxsie and the Banshees,0.010399141271410815,0.9999
mn0000748262,Shellac,0.001249694178389423,0.5781
mn0000748292,Harry Lauder,0.24760987080277105,0.7471
mn0000748345,Stephen Wiley,0.2500837786447013,0.7487
mn0000748421,Trey Anastasio,8.332942563712168e-4,0.9386
mn0000748456,Trumans Water,1.3005879645733129e-5,0.5031
mn0000748458,Tell-Tale Hearts,0.022822120334850617,0.7477
mn0000748485,Terror,3.5609044530119104e-4,0.5084
mn0000748521,Stasis,0.009343765090002286,0.7548
mn0000748677,Truth Enola,0.2506138633396954,0.7503
mn0000748713,Slick Rick,0.06836334570601345,0.9786
mn0000748773,Amos Milburn,0.0023315199063136047,0.6024
mn0000748827,Slide Hampton,0.0016011346957754444,0.7502
mn0000748877,Amp Fiddler,0.014038779788067855,0.8753
mn0000748878,Amps for Christ,0.002114098048568236,0.748
mn0000748904,Stereophonics,-0.001197788803262539,0.8196
mn0000748994,Trick Daddy,-0.008286204745795608,0.8649
mn0000749132,Paul Kelly,2.191889993192151e-6,0.5084
mn0000749175,Skeeter Davis,0.010824628482786494,0.937
mn0000749222,Paul Oakenfold,0.011127890229998017,0.989
mn0000749272,Slim & Slam,0.015958564531686023,0.7531
mn0000749273,Paul Overstreet,0.4032676129014453,0.8769
mn0000749290,Terry Bozzio,8.427901392216528e-4,0.5049
mn0000749335,Anberlin,0.002338980893562517,0.878
mn0000749365,Sterling Morrison,0.5670662541816089,0.9703
mn0000749390,Shelter,0.5004569129831219,0.9339
mn0000749444,Slant 6,0.008583159786449067,0.8776
mn0000749462,Slapp Happy,6.405771586509752e-4,0.6835
mn0000749476,Trisha Yearwood,-0.0045387338642184985,0.7441
mn0000749504,Stéphane Grappelli,0.06129274523218648,0.9997
mn0000749510,Skeleton Key,0.24858867914585164,0.7516
mn0000749533,Tech N9ne,0.0033469391495125206,0.7496
mn0000749571,Skillet,-0.00581558237706206,0.8754
mn0000749671,Ana Gabriel,0.6280946208767852,0.9852
mn0000749729,Stephen Duffy,0.2541696347111993,0.7549
mn0000749734,Slade,-0.002909641538425268,0.889
mn0000749743,Steps,0.013687563859112722,0.7604
mn0000749776,Sleep Chamber,0.2506078434926386,0.7499
mn0000749970,Ted Nugent,-0.0028642522712984,0.8607
mn0000750038,Jean-Jacques Kantorow,0.39656627791129756,0.8738
mn0000750092,Anacrusis,-0.0022499609531799196,0.7488
mn0000750129,Terrence Parker,0.007219550155697608,0.7458
mn0000750131,Terri Clark,0.0084354080400582,0.749
mn0000750203,Slim Gaillard,-0.006872812987677933,0.7844
mn0000750249,André 3000,0.6669366945401954,0.9924
mn0000750330,Stetsasonic,0.0031812741197985942,0.5684
